06/08/2021 21:22:13.158886;06/08/2021 21:22:23.166944;13
06/08/2021 21:22:33.281531;06/08/2021 21:22:43.291015;14
06/08/2021 21:22:52.970479;06/08/2021 21:23:02.981098;15
06/08/2021 21:23:14.728925;06/08/2021 21:23:24.739017;0
06/08/2021 21:23:41.464405;06/08/2021 21:23:51.474934;1
06/08/2021 21:24:01.864114;06/08/2021 21:24:11.874935;2
06/08/2021 21:24:20.942939;06/08/2021 21:24:30.951091;3
06/08/2021 21:24:40.725175;06/08/2021 21:24:50.736348;4
06/08/2021 21:25:01.732398;06/08/2021 21:25:11.739200;5
06/08/2021 21:25:23.527846;06/08/2021 21:25:33.538944;6
06/08/2021 21:25:43.094788;06/08/2021 21:25:53.105502;7
06/08/2021 21:26:01.557726;06/08/2021 21:26:11.567241;8
06/08/2021 21:26:19.718596;06/08/2021 21:26:29.729222;9
06/08/2021 21:26:38.989081;06/08/2021 21:26:48.998933;10
06/08/2021 21:26:56.161822;06/08/2021 21:27:06.170986;11
06/08/2021 21:27:16.507218;06/08/2021 21:27:26.518203;12
06/08/2021 21:27:34.142059;06/08/2021 21:27:44.150986;13
06/08/2021 21:27:54.866096;06/08/2021 21:28:04.875292;14
06/08/2021 21:28:14.536396;06/08/2021 21:28:24.546465;15
06/08/2021 21:28:36.026476;06/08/2021 21:28:46.034991;0
06/08/2021 21:29:01.677002;06/08/2021 21:29:11.687045;1
06/08/2021 21:29:22.120840;06/08/2021 21:29:32.131332;2
06/08/2021 21:29:41.321415;06/08/2021 21:29:51.331041;3
06/08/2021 21:30:01.773059;06/08/2021 21:30:11.783215;4
06/08/2021 21:30:22.838573;06/08/2021 21:30:32.847618;5
06/08/2021 21:30:44.097819;06/08/2021 21:30:54.106986;6
06/08/2021 21:31:04.130357;06/08/2021 21:31:14.139044;7
06/08/2021 21:31:23.681555;06/08/2021 21:31:33.690981;8
06/08/2021 21:31:46.365284;06/08/2021 21:31:56.375921;9
06/08/2021 21:32:03.691117;06/08/2021 21:32:13.699004;10
06/08/2021 21:32:47.654948;06/08/2021 21:32:57.662990;11
06/08/2021 21:33:07.676876;06/08/2021 21:33:17.686564;12
06/08/2021 21:33:25.766432;06/08/2021 21:33:35.775011;13
06/08/2021 21:33:47.161048;06/08/2021 21:33:57.170994;14
06/08/2021 21:34:07.872133;06/08/2021 21:34:17.883220;15
06/08/2021 21:34:29.696972;06/08/2021 21:34:39.707016;0
06/08/2021 21:34:54.300690;06/08/2021 21:35:04.310987;1
06/08/2021 21:35:16.453449;06/08/2021 21:35:26.463017;2
06/08/2021 21:35:36.753023;06/08/2021 21:35:46.762989;3
06/08/2021 21:35:56.307741;06/08/2021 21:36:06.318959;4
06/08/2021 21:36:21.406448;06/08/2021 21:36:31.415078;5
06/08/2021 21:36:45.140454;06/08/2021 21:36:55.150964;6
06/08/2021 21:37:04.843726;06/08/2021 21:37:14.851062;7
06/08/2021 21:37:24.543520;06/08/2021 21:37:34.551007;8
06/08/2021 21:37:43.729691;06/08/2021 21:37:53.739039;9
06/08/2021 21:38:02.542775;06/08/2021 21:38:12.550990;10
06/08/2021 21:38:20.389756;06/08/2021 21:38:30.399406;11
06/08/2021 21:38:41.176755;06/08/2021 21:38:51.187067;12
06/08/2021 21:39:00.646179;06/08/2021 21:39:10.654982;13
06/08/2021 21:39:21.837561;06/08/2021 21:39:31.848133;14
06/08/2021 21:39:42.304338;06/08/2021 21:39:52.315001;15
06/08/2021 21:40:04.604988;06/08/2021 21:40:14.614926;0
06/08/2021 21:40:29.562897;06/08/2021 21:40:39.571300;1
06/08/2021 21:40:51.000080;06/08/2021 21:41:01.010998;2
06/08/2021 21:41:10.842905;06/08/2021 21:41:20.851014;3
06/08/2021 21:41:29.509045;06/08/2021 21:41:39.518980;4
06/08/2021 21:41:53.283182;06/08/2021 21:42:03.291029;5
06/08/2021 21:42:15.048511;06/08/2021 21:42:25.059015;6
06/08/2021 21:42:35.600500;06/08/2021 21:42:45.611842;7
06/08/2021 21:42:55.274195;06/08/2021 21:43:05.283103;8
06/08/2021 21:43:15.548972;06/08/2021 21:43:25.559031;9
06/08/2021 21:43:32.619891;06/08/2021 21:43:42.631187;10
06/08/2021 21:43:50.436802;06/08/2021 21:44:00.446978;11
06/08/2021 21:44:11.441332;06/08/2021 21:44:21.451000;12
06/08/2021 21:44:29.506453;06/08/2021 21:44:39.515013;13
06/08/2021 21:44:50.195177;06/08/2021 21:45:00.202974;14
06/08/2021 21:49:50.656815;06/08/2021 21:50:00.667990;15
06/08/2021 21:50:12.253709;06/08/2021 21:50:22.263114;0
06/08/2021 21:50:36.659819;06/08/2021 21:50:46.667017;1
06/08/2021 21:50:57.830990;06/08/2021 21:51:07.838985;2
06/08/2021 21:51:18.636319;06/08/2021 21:51:28.646995;3
06/08/2021 21:51:39.352635;06/08/2021 21:51:49.362964;4
06/08/2021 21:52:00.348648;06/08/2021 21:52:10.359039;5
06/08/2021 21:52:22.812899;06/08/2021 21:52:32.822991;6
06/08/2021 21:52:42.994398;06/08/2021 21:52:53.005663;7
06/08/2021 21:53:02.557219;06/08/2021 21:53:12.567057;8
06/08/2021 21:53:21.758492;06/08/2021 21:53:31.766998;9
06/08/2021 21:53:39.891019;06/08/2021 21:53:49.899001;10
06/08/2021 21:53:57.475761;06/08/2021 21:54:07.479003;11
06/08/2021 21:54:18.374246;06/08/2021 21:54:28.385502;12
06/08/2021 21:54:36.061559;06/08/2021 21:54:46.071003;13
06/08/2021 21:54:57.469673;06/08/2021 21:55:07.479003;14
06/08/2021 21:55:17.730384;06/08/2021 21:55:27.736740;15
06/08/2021 21:55:39.764788;06/08/2021 21:55:49.774973;0
06/08/2021 21:56:05.691717;06/08/2021 21:56:15.699035;1
06/08/2021 21:56:25.776265;06/08/2021 21:56:35.786841;2
06/08/2021 21:56:45.288459;06/08/2021 21:56:55.298964;3
06/08/2021 21:57:05.877355;06/08/2021 21:57:15.886975;4
06/08/2021 21:57:29.585098;06/08/2021 21:57:39.594995;5
06/08/2021 21:57:52.367355;06/08/2021 21:58:02.374977;6
06/08/2021 21:58:13.898586;06/08/2021 21:58:23.907017;7
06/08/2021 21:58:33.503493;06/08/2021 21:58:43.511147;8
06/08/2021 21:58:55.873351;06/08/2021 21:59:05.882996;9
06/08/2021 21:59:12.952814;06/08/2021 21:59:22.962978;10
06/08/2021 21:59:30.537141;06/08/2021 21:59:40.546989;11
06/08/2021 21:59:51.947235;06/08/2021 22:00:01.954965;12
06/08/2021 22:00:10.151491;06/08/2021 22:00:20.159391;13
06/08/2021 22:00:32.180508;06/08/2021 22:00:42.191013;14
06/08/2021 22:00:52.678915;06/08/2021 22:01:02.686952;15
06/08/2021 22:08:40.539672;06/08/2021 22:08:50.551010;0
06/08/2021 22:09:03.053853;06/08/2021 22:09:13.063021;1
06/08/2021 22:09:22.254885;06/08/2021 22:09:32.265511;2
06/08/2021 22:09:41.302636;06/08/2021 22:09:51.313437;3
06/08/2021 22:10:01.960392;06/08/2021 22:10:11.971050;4
06/08/2021 22:10:20.486963;06/08/2021 22:10:30.494987;5
06/08/2021 22:10:41.124841;06/08/2021 22:10:51.135107;6
06/08/2021 22:11:00.623781;06/08/2021 22:11:10.633629;7
06/08/2021 22:11:19.418361;06/08/2021 22:11:29.428865;8
06/08/2021 22:11:36.556140;06/08/2021 22:11:46.563036;9
06/08/2021 22:11:52.765916;06/08/2021 22:12:02.774969;10
06/08/2021 22:12:09.837017;06/08/2021 22:12:19.847463;11
06/08/2021 22:12:28.974799;06/08/2021 22:12:38.985336;12
06/08/2021 22:12:45.891240;06/08/2021 22:12:55.898980;13
06/08/2021 22:13:04.800244;06/08/2021 22:13:14.811590;14
06/08/2021 22:13:22.971810;06/08/2021 22:13:32.978990;15
06/08/2021 22:13:43.460193;06/08/2021 22:13:53.467125;0
06/08/2021 22:14:07.806491;06/08/2021 22:14:17.814985;1
06/08/2021 22:14:27.079805;06/08/2021 22:14:37.091057;2
06/08/2021 22:14:46.013399;06/08/2021 22:14:56.022992;3
06/08/2021 22:15:03.532814;06/08/2021 22:15:13.544065;4
06/08/2021 22:15:24.428795;06/08/2021 22:15:34.438990;5
06/08/2021 22:15:45.598831;06/08/2021 22:15:55.606998;6
06/08/2021 22:16:04.503782;06/08/2021 22:16:14.511020;7
06/08/2021 22:16:22.447886;06/08/2021 22:16:32.454990;8
06/08/2021 22:16:40.660995;06/08/2021 22:16:50.671014;9
06/08/2021 22:16:58.747187;06/08/2021 22:17:08.755135;10
06/08/2021 22:17:14.637681;06/08/2021 22:17:24.646985;11
06/08/2021 22:17:33.430374;06/08/2021 22:17:43.438969;12
06/08/2021 22:17:50.736185;06/08/2021 22:18:00.743166;13
06/08/2021 22:18:10.667443;06/08/2021 22:18:20.675019;14
06/08/2021 22:18:29.467931;06/08/2021 22:18:39.478962;15
09/08/2021 12:18:39.337500;09/08/2021 12:18:49.346908;0
09/08/2021 12:19:04.800491;09/08/2021 12:19:14.810609;1
09/08/2021 12:19:21.500887;09/08/2021 12:19:31.510770;2
09/08/2021 12:19:38.057433;09/08/2021 12:19:48.066682;3
09/08/2021 12:19:58.243640;09/08/2021 12:20:08.250654;4
09/08/2021 12:20:16.376585;09/08/2021 12:20:26.387165;5
09/08/2021 12:20:34.204517;09/08/2021 12:20:44.214669;6
09/08/2021 12:20:51.105269;09/08/2021 12:21:01.116011;7
09/08/2021 12:21:07.202161;09/08/2021 12:21:17.210628;8
09/08/2021 12:21:28.440467;09/08/2021 12:21:38.450992;9
09/08/2021 12:21:44.526060;09/08/2021 12:21:54.534681;10
09/08/2021 12:22:08.752438;09/08/2021 12:22:18.762669;11
09/08/2021 12:22:26.088176;09/08/2021 12:22:36.098643;12
09/08/2021 12:22:42.248321;09/08/2021 12:22:52.258677;13
09/08/2021 12:22:58.755894;09/08/2021 12:23:08.762664;14
09/08/2021 12:23:15.580003;09/08/2021 12:23:25.590601;15
09/08/2021 12:23:34.238517;09/08/2021 12:23:44.246664;0
09/08/2021 12:24:01.162149;09/08/2021 12:24:11.172837;1
09/08/2021 12:24:18.592505;09/08/2021 12:24:28.603920;2
09/08/2021 12:24:35.412666;09/08/2021 12:24:45.422659;3
09/08/2021 12:24:51.480271;09/08/2021 12:25:01.490660;4
09/08/2021 12:25:08.905236;09/08/2021 12:25:18.914652;5
09/08/2021 12:25:27.058475;09/08/2021 12:25:37.066676;6
09/08/2021 12:25:44.702051;09/08/2021 12:25:54.710677;7
09/08/2021 12:26:01.440680;09/08/2021 12:26:11.450616;8
09/08/2021 12:26:18.160301;09/08/2021 12:26:28.170640;9
09/08/2021 12:26:34.180074;09/08/2021 12:26:44.190753;10
09/08/2021 12:26:50.195853;09/08/2021 12:27:00.202675;11
09/08/2021 12:27:07.268576;09/08/2021 12:27:17.278709;12
09/08/2021 12:27:23.228023;09/08/2021 12:27:33.234657;13
09/08/2021 12:27:40.233956;09/08/2021 12:27:50.242674;14
09/08/2021 12:27:57.503329;09/08/2021 12:28:07.513918;15
09/08/2021 12:28:16.705051;09/08/2021 12:28:26.714700;0
09/08/2021 12:28:37.376157;09/08/2021 12:28:47.386621;1
09/08/2021 12:28:55.278123;09/08/2021 12:29:05.286666;2
09/08/2021 12:29:12.587100;09/08/2021 12:29:22.598342;3
09/08/2021 12:29:28.875298;09/08/2021 12:29:38.882663;4
09/08/2021 12:29:46.732949;09/08/2021 12:29:56.742656;5
09/08/2021 12:30:05.592387;09/08/2021 12:30:15.603126;6
09/08/2021 12:30:23.673867;09/08/2021 12:30:33.682632;7
09/08/2021 12:30:40.642197;09/08/2021 12:30:50.652725;8
09/08/2021 12:30:57.468336;09/08/2021 12:31:07.478929;9
09/08/2021 12:31:13.226107;09/08/2021 12:31:23.227196;10
09/08/2021 12:31:29.130904;09/08/2021 12:31:39.138679;11
09/08/2021 12:31:46.326596;09/08/2021 12:31:56.334688;12
09/08/2021 12:32:02.693779;09/08/2021 12:32:12.702654;13
09/08/2021 12:32:19.888437;09/08/2021 12:32:29.898721;14
09/08/2021 12:32:37.156152;09/08/2021 12:32:47.166606;15
09/08/2021 12:32:56.428703;09/08/2021 12:33:06.438704;0
09/08/2021 12:34:22.968773;09/08/2021 12:34:32.980090;1
09/08/2021 12:34:40.795317;09/08/2021 12:34:50.802669;2
09/08/2021 12:34:57.817689;09/08/2021 12:35:07.826658;3
09/08/2021 12:35:14.002405;09/08/2021 12:35:24.010671;4
09/08/2021 12:35:32.214510;09/08/2021 12:35:42.222863;5
09/08/2021 12:35:50.776052;09/08/2021 12:36:00.786652;6
09/08/2021 12:36:08.844987;09/08/2021 12:36:18.854678;7
09/08/2021 12:36:25.385626;09/08/2021 12:36:35.394830;8
09/08/2021 12:36:43.135263;09/08/2021 12:36:53.146623;9
09/08/2021 12:36:59.064566;09/08/2021 12:37:09.074639;10
09/08/2021 12:37:15.245393;09/08/2021 12:37:25.256005;11
09/08/2021 12:37:32.586207;09/08/2021 12:37:42.594610;12
09/08/2021 12:37:48.526900;09/08/2021 12:37:58.534649;13
09/08/2021 12:38:07.102926;09/08/2021 12:38:17.110713;14
09/08/2021 12:38:24.534278;09/08/2021 12:38:34.542662;15
09/08/2021 12:38:43.830311;09/08/2021 12:38:53.838644;0
09/08/2021 12:39:12.771644;09/08/2021 12:39:22.782667;1
09/08/2021 12:39:29.876073;09/08/2021 12:39:39.886672;2
09/08/2021 12:39:47.297790;09/08/2021 12:39:57.306681;3
09/08/2021 12:40:04.972481;09/08/2021 12:40:14.983062;4
09/08/2021 12:40:22.183869;09/08/2021 12:40:32.190633;5
09/08/2021 12:40:41.557380;09/08/2021 12:40:51.566654;6
09/08/2021 12:40:59.615215;09/08/2021 12:41:09.622652;7
09/08/2021 12:41:16.567888;09/08/2021 12:41:26.577138;8
09/08/2021 12:41:33.211799;09/08/2021 12:41:43.218657;9
09/08/2021 12:41:49.382074;09/08/2021 12:41:59.390772;10
09/08/2021 12:42:05.230947;09/08/2021 12:42:15.238749;11
09/08/2021 12:42:22.600493;09/08/2021 12:42:32.606672;12
09/08/2021 12:42:38.599148;09/08/2021 12:42:48.609649;13
09/08/2021 12:42:56.161795;09/08/2021 12:43:06.170668;14
09/08/2021 12:43:13.837126;09/08/2021 12:43:23.846677;15
09/08/2021 12:43:33.087321;09/08/2021 12:43:43.094646;0
09/08/2021 12:43:54.911873;09/08/2021 12:44:04.918635;1
09/08/2021 12:44:12.134848;09/08/2021 12:44:22.142771;2
09/08/2021 12:44:29.249274;09/08/2021 12:44:39.258680;3
09/08/2021 12:44:45.651730;09/08/2021 12:44:55.658673;4
09/08/2021 12:45:03.735397;09/08/2021 12:45:13.742654;5
09/08/2021 12:45:22.624168;09/08/2021 12:45:32.634668;6
09/08/2021 12:45:40.582415;09/08/2021 12:45:50.590628;7
09/08/2021 12:45:57.567760;09/08/2021 12:46:07.578653;8
09/08/2021 12:46:14.367330;09/08/2021 12:46:24.374698;9
09/08/2021 12:46:30.382243;09/08/2021 12:46:40.390712;10
09/08/2021 12:46:46.372251;09/08/2021 12:46:56.382670;11
09/08/2021 12:47:03.536052;09/08/2021 12:47:13.546845;12
09/08/2021 12:47:19.335784;09/08/2021 12:47:29.342669;13
09/08/2021 12:47:37.848993;09/08/2021 12:47:47.859614;14
09/08/2021 12:47:55.162233;09/08/2021 12:48:05.170616;15
09/08/2021 12:48:14.539758;09/08/2021 12:48:24.546688;0
09/08/2021 12:49:28.595945;09/08/2021 12:49:38.606743;1
09/08/2021 12:49:46.128504;09/08/2021 12:49:56.139075;2
09/08/2021 12:50:02.711178;09/08/2021 12:50:12.718717;3
09/08/2021 12:50:19.409538;09/08/2021 12:50:29.418660;4
09/08/2021 12:50:38.009514;09/08/2021 12:50:48.018620;5
09/08/2021 12:50:57.260257;09/08/2021 12:51:07.270804;6
09/08/2021 12:51:15.222916;09/08/2021 12:51:25.230632;7
09/08/2021 12:51:32.050769;09/08/2021 12:51:42.058654;8
09/08/2021 12:51:48.412575;09/08/2021 12:51:58.422680;9
09/08/2021 12:52:04.395674;09/08/2021 12:52:14.406700;10
09/08/2021 12:52:20.329036;09/08/2021 12:52:30.338810;11
09/08/2021 12:52:37.538959;09/08/2021 12:52:47.546685;12
09/08/2021 12:52:53.466444;09/08/2021 12:53:03.474638;13
09/08/2021 12:53:11.341821;09/08/2021 12:53:21.350615;14
09/08/2021 12:53:28.632591;09/08/2021 12:53:38.643216;15
09/08/2021 12:53:48.314030;09/08/2021 12:53:58.322680;0
09/08/2021 12:54:08.320561;09/08/2021 12:54:18.330655;1
09/08/2021 12:54:25.662068;09/08/2021 12:54:35.670655;2
09/08/2021 12:54:42.836437;09/08/2021 12:54:52.847016;3
09/08/2021 12:54:59.610962;09/08/2021 12:55:09.618622;4
09/08/2021 12:55:17.841034;09/08/2021 12:55:27.850722;5
09/08/2021 12:55:36.645671;09/08/2021 12:55:46.654625;6
09/08/2021 12:55:54.669600;09/08/2021 12:56:04.678661;7
09/08/2021 12:56:11.428395;09/08/2021 12:56:21.438592;8
09/08/2021 12:56:27.743455;09/08/2021 12:56:37.754731;9
09/08/2021 12:56:43.877670;09/08/2021 12:56:53.886697;10
09/08/2021 12:57:06.551439;09/08/2021 12:57:16.561931;11
09/08/2021 12:57:22.432400;09/08/2021 12:57:32.442655;12
09/08/2021 12:57:39.970976;09/08/2021 12:57:49.978641;13
09/08/2021 12:57:57.628825;09/08/2021 12:58:07.638641;14
09/08/2021 12:58:17.058652;09/08/2021 12:58:27.066716;15
09/08/2021 13:03:24.001235;09/08/2021 13:03:34.011851;0
09/08/2021 13:04:02.305461;09/08/2021 13:04:12.314664;1
09/08/2021 13:04:20.278849;09/08/2021 13:04:30.286653;2
09/08/2021 13:04:37.754273;09/08/2021 13:04:47.764940;3
09/08/2021 13:04:54.617229;09/08/2021 13:05:04.626652;4
09/08/2021 13:05:12.277294;09/08/2021 13:05:22.287905;5
09/08/2021 13:05:31.392244;09/08/2021 13:05:41.402707;6
09/08/2021 13:05:49.361927;09/08/2021 13:05:59.370595;7
09/08/2021 13:06:06.188216;09/08/2021 13:06:16.198634;8
09/08/2021 13:06:22.935446;09/08/2021 13:06:32.942650;9
09/08/2021 13:06:38.881464;09/08/2021 13:06:48.883095;10
09/08/2021 13:06:54.978490;09/08/2021 13:07:04.986674;11
09/08/2021 13:07:12.398266;09/08/2021 13:07:22.406663;12
09/08/2021 13:07:28.847034;09/08/2021 13:07:38.854803;13
09/08/2021 13:07:47.406183;09/08/2021 13:07:57.416916;14
09/08/2021 13:08:05.171245;09/08/2021 13:08:15.178658;15
09/08/2021 13:08:24.943901;09/08/2021 13:08:34.950685;0
09/08/2021 13:08:47.459685;09/08/2021 13:08:57.470679;1
09/08/2021 13:09:05.609110;09/08/2021 13:09:15.618598;2
09/08/2021 13:09:23.375417;09/08/2021 13:09:33.382673;3
09/08/2021 13:09:40.308300;09/08/2021 13:09:50.318613;4
09/08/2021 13:09:59.457398;09/08/2021 13:10:09.466704;5
09/08/2021 13:10:19.326806;09/08/2021 13:10:29.333062;6
09/08/2021 13:10:38.188646;09/08/2021 13:10:48.198652;7
09/08/2021 13:10:55.620276;09/08/2021 13:11:05.630617;8
09/08/2021 13:11:12.362424;09/08/2021 13:11:22.370951;9
09/08/2021 13:11:28.290293;09/08/2021 13:11:38.298795;10
09/08/2021 13:11:44.477407;09/08/2021 13:11:54.486661;11
09/08/2021 13:12:01.993222;09/08/2021 13:12:12.002655;12
09/08/2021 13:12:17.893837;09/08/2021 13:12:27.902748;13
09/08/2021 13:12:36.139461;09/08/2021 13:12:46.146673;14
09/08/2021 13:12:54.149495;09/08/2021 13:13:04.160059;15
09/08/2021 13:13:13.778639;09/08/2021 13:13:23.786707;0
09/08/2021 13:13:44.330962;09/08/2021 13:13:54.338676;1
09/08/2021 13:14:02.225717;09/08/2021 13:14:12.234607;2
09/08/2021 13:14:19.618475;09/08/2021 13:14:29.626675;3
09/08/2021 13:14:36.927753;09/08/2021 13:14:46.934653;4
09/08/2021 13:14:55.058707;09/08/2021 13:15:05.066673;5
09/08/2021 13:15:15.090900;09/08/2021 13:15:25.098613;6
09/08/2021 13:15:33.749536;09/08/2021 13:15:43.758658;7
09/08/2021 13:15:50.560029;09/08/2021 13:16:00.566638;8
09/08/2021 13:16:08.656584;09/08/2021 13:16:18.667250;9
09/08/2021 13:16:24.820129;09/08/2021 13:16:34.830670;10
09/08/2021 13:16:47.759548;09/08/2021 13:16:57.770681;11
09/08/2021 13:17:57.628809;09/08/2021 13:18:07.638680;12
09/08/2021 13:18:13.451748;09/08/2021 13:18:23.458693;13
09/08/2021 13:18:31.096517;09/08/2021 13:18:41.106654;14
09/08/2021 13:18:48.852068;09/08/2021 13:18:58.863442;15
09/08/2021 13:19:08.707276;09/08/2021 13:19:18.710667;0
09/08/2021 13:19:30.824179;09/08/2021 13:19:40.834694;1
09/08/2021 13:19:48.880708;09/08/2021 13:19:58.890610;2
09/08/2021 13:20:06.746226;09/08/2021 13:20:16.754584;3
09/08/2021 13:20:26.871678;09/08/2021 13:20:36.882177;4
09/08/2021 13:20:46.091315;09/08/2021 13:20:56.102615;5
09/08/2021 13:21:05.269417;09/08/2021 13:21:15.278696;6
09/08/2021 13:21:23.792320;09/08/2021 13:21:33.802657;7
09/08/2021 13:21:41.380665;09/08/2021 13:21:51.390675;8
09/08/2021 13:21:58.138237;09/08/2021 13:22:08.146696;9
09/08/2021 13:22:14.060874;09/08/2021 13:22:24.070607;10
09/08/2021 13:22:30.314555;09/08/2021 13:22:40.322685;11
09/08/2021 13:22:48.656485;09/08/2021 13:22:58.666638;12
09/08/2021 13:23:04.856905;09/08/2021 13:23:14.866621;13
09/08/2021 13:23:23.180813;09/08/2021 13:23:33.190633;14
09/08/2021 13:23:40.779985;09/08/2021 13:23:50.790648;15
09/08/2021 13:24:00.453908;09/08/2021 13:24:10.462717;0
09/08/2021 13:24:22.797360;09/08/2021 13:24:32.806673;1
09/08/2021 13:24:40.839907;09/08/2021 13:24:50.851196;2
09/08/2021 13:24:58.423334;09/08/2021 13:25:08.433063;3
09/08/2021 13:25:15.822109;09/08/2021 13:25:25.830629;4
09/08/2021 13:25:35.073703;09/08/2021 13:25:45.082800;5
09/08/2021 13:25:55.237380;09/08/2021 13:26:05.248485;6
09/08/2021 13:26:14.270074;09/08/2021 13:26:24.280672;7
09/08/2021 13:26:31.789952;09/08/2021 13:26:41.798648;8
09/08/2021 13:26:49.520171;09/08/2021 13:26:59.526674;9
09/08/2021 13:27:05.764629;09/08/2021 13:27:15.774722;10
09/08/2021 13:27:21.926464;09/08/2021 13:27:31.934623;11
09/08/2021 13:27:40.346210;09/08/2021 13:27:50.354656;12
09/08/2021 13:27:56.737890;09/08/2021 13:28:06.746647;13
09/08/2021 13:28:14.112241;09/08/2021 13:28:24.122674;14
09/08/2021 13:28:32.188181;09/08/2021 13:28:42.198728;15
09/08/2021 13:28:52.595964;09/08/2021 13:29:02.606766;0
09/08/2021 13:29:15.087111;09/08/2021 13:29:25.094738;1
09/08/2021 13:29:33.269412;09/08/2021 13:29:43.278661;2
09/08/2021 13:29:51.237241;09/08/2021 13:30:01.246664;3
09/08/2021 13:30:08.620015;09/08/2021 13:30:18.630677;4
09/08/2021 13:30:27.373056;09/08/2021 13:30:37.382657;5
09/08/2021 13:30:47.049681;09/08/2021 13:30:57.060281;6
09/08/2021 13:31:06.002896;09/08/2021 13:31:16.010664;7
09/08/2021 13:31:23.493870;09/08/2021 13:31:33.502670;8
09/08/2021 13:31:39.980451;09/08/2021 13:31:49.990676;9
09/08/2021 13:32:58.394259;09/08/2021 13:33:08.402595;10
09/08/2021 13:33:14.279742;09/08/2021 13:33:24.286688;11
09/08/2021 13:33:32.300772;09/08/2021 13:33:42.310642;12
09/08/2021 13:33:51.193762;09/08/2021 13:34:01.204337;13
09/08/2021 13:34:10.183900;09/08/2021 13:34:20.190674;14
09/08/2021 13:34:28.169753;09/08/2021 13:34:38.178650;15
09/08/2021 13:34:47.969940;09/08/2021 13:34:57.978652;0
09/08/2021 13:35:11.360031;09/08/2021 13:35:21.370640;1
09/08/2021 13:35:30.385155;09/08/2021 13:35:40.394802;2
09/08/2021 13:35:47.554683;09/08/2021 13:35:57.562618;3
09/08/2021 13:36:05.505200;09/08/2021 13:36:15.514671;4
09/08/2021 13:36:24.477623;09/08/2021 13:36:34.488135;5
09/08/2021 13:36:44.560751;09/08/2021 13:36:54.570620;6
09/08/2021 13:37:02.690540;09/08/2021 13:37:12.698655;7
09/08/2021 13:37:20.230991;09/08/2021 13:37:30.238645;8
09/08/2021 13:37:37.069192;09/08/2021 13:37:47.079972;9
09/08/2021 13:37:53.496281;09/08/2021 13:38:03.506892;10
09/08/2021 13:38:09.796315;09/08/2021 13:38:19.806664;11
09/08/2021 13:38:28.737436;09/08/2021 13:38:38.746616;12
09/08/2021 13:38:45.998929;09/08/2021 13:38:56.006685;13
09/08/2021 13:39:04.629837;09/08/2021 13:39:14.640333;14
09/08/2021 13:39:23.047003;09/08/2021 13:39:33.054677;15
09/08/2021 13:39:43.108509;09/08/2021 13:39:53.118658;0
09/08/2021 13:40:05.918896;09/08/2021 13:40:15.926652;1
09/08/2021 13:40:23.990493;09/08/2021 13:40:33.998638;2
09/08/2021 13:40:42.462597;09/08/2021 13:40:52.470697;3
09/08/2021 13:41:00.071630;09/08/2021 13:41:10.078675;4
09/08/2021 13:41:19.358787;09/08/2021 13:41:29.366810;5
09/08/2021 13:41:40.896334;09/08/2021 13:41:50.906671;6
09/08/2021 13:42:01.010111;09/08/2021 13:42:11.018743;7
09/08/2021 13:42:18.428979;09/08/2021 13:42:28.438664;8
09/08/2021 13:42:36.774645;09/08/2021 13:42:46.785820;9
09/08/2021 13:42:53.504886;09/08/2021 13:43:03.515562;10
09/08/2021 13:43:09.626846;09/08/2021 13:43:19.634624;11
09/08/2021 13:43:28.526870;09/08/2021 13:43:38.534618;12
09/08/2021 13:43:45.802643;09/08/2021 13:43:55.813172;13
09/08/2021 13:44:05.749821;09/08/2021 13:44:15.758661;14
09/08/2021 13:44:23.829588;09/08/2021 13:44:33.838722;15
09/08/2021 13:44:43.997442;09/08/2021 13:44:54.008523;0
09/08/2021 13:45:07.620459;09/08/2021 13:45:17.631023;1
09/08/2021 13:45:26.493918;09/08/2021 13:45:36.504505;2
09/08/2021 13:45:43.853056;09/08/2021 13:45:53.862654;3
09/08/2021 13:46:01.438090;09/08/2021 13:46:11.446654;4
09/08/2021 13:46:20.481206;09/08/2021 13:46:30.490647;5
09/08/2021 13:47:14.880415;09/08/2021 13:47:24.890804;6
09/08/2021 13:47:33.582571;09/08/2021 13:47:43.590596;7
09/08/2021 13:47:50.842476;09/08/2021 13:48:00.850660;8
09/08/2021 13:48:08.281655;09/08/2021 13:48:18.290651;9
09/08/2021 13:48:24.378894;09/08/2021 13:48:34.386646;10
09/08/2021 13:48:40.338854;09/08/2021 13:48:50.350139;11
09/08/2021 13:48:59.060862;09/08/2021 13:49:09.070663;12
09/08/2021 13:49:15.347652;09/08/2021 13:49:25.354722;13
09/08/2021 13:49:34.601265;09/08/2021 13:49:44.611865;14
09/08/2021 13:49:53.125142;09/08/2021 13:50:03.134629;15
09/08/2021 13:50:14.252719;09/08/2021 13:50:24.262826;0
09/08/2021 13:50:38.231881;09/08/2021 13:50:48.242522;1
09/08/2021 13:50:56.611949;09/08/2021 13:51:06.618782;2
09/08/2021 13:51:15.393690;09/08/2021 13:51:25.402649;3
09/08/2021 13:51:32.779163;09/08/2021 13:51:42.786656;4
09/08/2021 13:51:52.010892;09/08/2021 13:52:02.018667;5
09/08/2021 13:52:11.719773;09/08/2021 13:52:21.730609;6
09/08/2021 13:52:31.411604;09/08/2021 13:52:41.423071;7
