60.5;25.2;05/08/2021 17:21:19.221174
60.5;25.2;05/08/2021 17:21:21.227834
60.5;25.2;05/08/2021 17:21:23.230725
60.6;25.3;05/08/2021 17:21:25.237464
60.6;25.2;05/08/2021 17:21:27.240403
60.6;25.2;05/08/2021 17:21:29.247243
60.6;25.2;05/08/2021 17:21:31.250097
60.6;25.2;05/08/2021 17:21:33.256865
60.6;25.2;05/08/2021 17:21:35.259765
60.7;25.2;05/08/2021 17:21:37.266569
60.7;25.2;05/08/2021 17:21:39.269465
60.7;25.2;05/08/2021 17:21:41.276249
60.7;25.2;05/08/2021 17:21:43.279200
60.7;25.2;05/08/2021 17:21:45.285990
60.7;25.2;05/08/2021 17:21:47.288843
60.7;25.2;05/08/2021 17:21:49.295750
60.7;25.2;05/08/2021 17:21:51.298525
60.8;25.2;05/08/2021 17:21:53.305432
60.8;25.2;05/08/2021 17:21:55.308400
60.8;25.2;05/08/2021 17:21:57.315061
60.8;25.2;05/08/2021 17:21:59.317799
60.8;25.2;05/08/2021 17:22:01.324687
60.8;25.2;05/08/2021 17:22:03.327556
60.8;25.2;05/08/2021 17:22:05.334468
60.9;25.2;05/08/2021 17:22:07.337393
60.8;25.2;05/08/2021 17:22:09.344051
60.9;25.2;05/08/2021 17:22:11.346957
61.0;25.2;05/08/2021 17:22:13.353737
61.1;25.2;05/08/2021 17:22:15.356615
61.1;25.2;05/08/2021 17:22:17.363386
61.1;25.2;05/08/2021 17:22:19.366523
61.1;25.2;05/08/2021 17:22:21.373171
61.0;25.2;05/08/2021 17:22:23.375964
61.0;25.2;05/08/2021 17:22:25.378848
61.0;25.2;05/08/2021 17:22:27.385586
61.0;25.2;05/08/2021 17:22:29.388529
61.0;25.2;05/08/2021 17:22:31.395394
61.0;25.2;05/08/2021 17:22:33.398331
61.0;25.2;05/08/2021 17:22:35.405111
61.0;25.2;05/08/2021 17:22:37.407858
61.0;25.2;05/08/2021 17:22:39.414649
61.0;25.2;05/08/2021 17:22:41.417520
61.0;25.2;05/08/2021 17:22:43.424340
61.0;25.2;05/08/2021 17:22:45.427473
61.0;25.2;05/08/2021 17:22:47.434001
61.0;25.2;05/08/2021 17:22:49.436965
61.0;25.2;05/08/2021 17:22:51.439857
61.0;25.2;05/08/2021 17:22:53.446501
61.0;25.2;05/08/2021 17:22:55.449335
61.0;25.2;05/08/2021 17:22:57.456350
61.0;25.2;05/08/2021 17:22:59.459097
61.0;25.2;05/08/2021 17:23:01.465929
61.0;25.2;05/08/2021 17:23:03.468760
61.0;25.2;05/08/2021 17:23:05.475557
61.1;25.2;05/08/2021 17:23:07.478369
61.0;25.1;05/08/2021 17:23:09.485265
61.0;25.1;05/08/2021 17:23:11.488220
61.1;25.2;05/08/2021 17:23:13.494949
61.0;25.1;05/08/2021 17:23:15.497992
61.1;25.2;05/08/2021 17:23:17.504616
61.1;25.1;05/08/2021 17:23:19.507494
61.1;25.2;05/08/2021 17:23:21.514315
61.2;25.2;05/08/2021 17:23:23.518962
61.2;25.2;05/08/2021 17:23:25.523939
61.1;25.1;05/08/2021 17:23:27.528464
61.3;25.2;05/08/2021 17:23:29.533713
61.5;25.2;05/08/2021 17:23:31.536505
61.6;25.1;05/08/2021 17:23:33.543358
61.5;25.1;05/08/2021 17:23:35.546247
61.4;25.1;05/08/2021 17:23:37.553027
61.4;25.2;05/08/2021 17:23:39.555958
61.4;25.1;05/08/2021 17:23:41.562731
61.3;25.1;05/08/2021 17:23:43.565545
61.3;25.1;05/08/2021 17:23:45.572374
61.3;25.1;05/08/2021 17:23:47.575397
61.4;25.1;05/08/2021 17:23:49.582264
61.4;25.2;05/08/2021 17:23:51.585235
61.3;25.1;05/08/2021 17:23:53.591832
61.3;25.1;05/08/2021 17:23:55.594657
61.3;25.1;05/08/2021 17:23:57.601405
61.3;25.1;05/08/2021 17:23:59.604215
61.3;25.1;05/08/2021 17:24:01.611190
61.3;25.1;05/08/2021 17:24:03.614020
61.3;25.1;05/08/2021 17:24:05.616985
61.3;25.1;05/08/2021 17:24:07.623717
61.2;25.1;05/08/2021 17:24:09.626558
61.2;25.1;05/08/2021 17:24:11.633337
61.1;25.1;05/08/2021 17:24:13.636216
61.1;25.1;05/08/2021 17:24:15.643026
61.1;25.1;05/08/2021 17:24:17.645857
61.0;25.1;05/08/2021 17:24:19.652725
61.0;25.1;05/08/2021 17:24:21.655673
60.9;25.1;05/08/2021 17:24:23.662432
60.9;25.1;05/08/2021 17:24:25.665387
60.9;25.1;05/08/2021 17:24:27.672298
60.9;25.1;05/08/2021 17:24:29.675062
60.9;25.1;05/08/2021 17:24:31.681840
60.9;25.1;05/08/2021 17:24:33.684580
60.9;25.1;05/08/2021 17:24:35.691400
61.0;25.1;05/08/2021 17:24:37.698261
61.0;25.1;05/08/2021 17:24:39.701323
61.0;25.1;05/08/2021 17:24:41.707984
61.0;25.0;05/08/2021 17:24:43.711001
61.1;25.1;05/08/2021 17:24:45.717693
61.0;24.8;05/08/2021 17:24:47.720522
61.1;25.1;05/08/2021 17:24:49.723307
61.2;25.1;05/08/2021 17:24:51.730145
61.2;25.1;05/08/2021 17:24:53.733369
61.2;25.1;05/08/2021 17:24:55.739882
61.2;25.1;05/08/2021 17:24:57.743023
61.2;25.1;05/08/2021 17:24:59.749753
61.2;25.1;05/08/2021 17:25:01.752446
61.3;25.1;05/08/2021 17:25:03.759266
61.3;25.1;05/08/2021 17:25:05.762288
61.3;25.1;05/08/2021 17:25:07.768946
61.3;25.1;05/08/2021 17:25:09.771823
61.3;25.1;05/08/2021 17:25:11.778625
61.3;25.1;05/08/2021 17:25:13.781437
61.3;25.1;05/08/2021 17:25:15.788262
61.2;25.1;05/08/2021 17:25:17.791267
61.2;25.1;05/08/2021 17:25:19.798102
61.3;25.1;05/08/2021 17:25:21.800876
61.4;25.1;05/08/2021 17:25:23.807728
61.4;25.1;05/08/2021 17:25:25.810454
61.4;25.1;05/08/2021 17:25:27.817265
61.4;25.1;05/08/2021 17:25:29.820310
61.3;25.1;05/08/2021 17:25:31.827229
61.1;25.0;05/08/2021 17:25:33.829928
61.1;25.0;05/08/2021 17:25:35.836704
61.2;25.1;05/08/2021 17:25:37.839595
61.2;25.1;05/08/2021 17:25:39.846438
61.3;25.1;05/08/2021 17:25:41.849324
61.3;25.1;05/08/2021 17:25:43.856109
61.2;25.1;05/08/2021 17:25:45.859130
61.3;25.1;05/08/2021 17:25:47.865869
61.3;25.1;05/08/2021 17:25:49.868663
61.3;25.1;05/08/2021 17:25:51.875488
61.2;25.0;05/08/2021 17:25:53.878323
61.3;25.1;05/08/2021 17:25:55.885259
61.6;25.4;05/08/2021 17:25:57.888085
61.4;25.1;05/08/2021 17:25:59.894838
61.4;25.1;05/08/2021 17:26:01.897676
61.4;25.1;05/08/2021 17:26:03.904480
61.4;25.1;05/08/2021 17:26:05.907360
61.2;24.8;05/08/2021 17:26:07.914280
61.4;25.1;05/08/2021 17:26:09.917286
61.4;25.1;05/08/2021 17:26:11.923913
61.3;25.1;05/08/2021 17:26:13.926773
61.4;25.1;05/08/2021 17:26:15.933565
61.4;25.1;05/08/2021 17:26:17.936370
61.4;25.1;05/08/2021 17:26:19.943370
61.4;25.1;05/08/2021 17:26:21.946295
61.4;25.1;05/08/2021 17:26:23.952900
61.4;25.1;05/08/2021 17:26:25.955854
61.4;25.1;05/08/2021 17:26:27.962654
61.4;25.1;05/08/2021 17:26:29.965434
61.4;25.1;05/08/2021 17:26:31.972260
61.4;25.1;05/08/2021 17:26:33.975234
61.5;25.1;05/08/2021 17:26:35.982049
61.4;25.0;05/08/2021 17:26:37.984866
61.5;25.1;05/08/2021 17:26:39.991747
61.5;25.1;05/08/2021 17:26:41.994587
61.5;25.1;05/08/2021 17:26:44.001331
61.5;25.0;05/08/2021 17:26:46.004207
61.5;25.1;05/08/2021 17:26:48.011655
61.5;25.1;05/08/2021 17:26:50.013913
61.5;25.1;05/08/2021 17:26:52.020748
61.5;25.1;05/08/2021 17:26:54.023632
61.6;25.1;05/08/2021 17:26:56.030457
61.5;25.0;05/08/2021 17:26:58.033310
61.5;25.0;05/08/2021 17:27:00.040496
61.5;25.0;05/08/2021 17:27:02.042957
61.5;25.0;05/08/2021 17:27:04.049824
61.6;25.1;05/08/2021 17:27:06.052681
61.5;25.0;05/08/2021 17:27:08.059471
61.5;25.0;05/08/2021 17:27:10.062344
61.5;25.0;05/08/2021 17:27:12.069388
61.6;25.0;05/08/2021 17:27:14.072083
61.6;25.0;05/08/2021 17:27:16.078922
61.6;25.0;05/08/2021 17:27:18.081783
61.6;25.0;05/08/2021 17:27:20.088594
61.6;25.0;05/08/2021 17:27:22.091303
61.6;25.0;05/08/2021 17:27:24.098107
61.6;25.0;05/08/2021 17:27:26.101146
61.6;25.0;05/08/2021 17:27:28.107811
61.6;25.0;05/08/2021 17:27:30.110762
61.6;25.0;05/08/2021 17:27:32.117568
61.6;25.0;05/08/2021 17:27:34.120403
61.6;25.0;05/08/2021 17:27:36.123194
61.6;25.0;05/08/2021 17:27:38.130304
