stop_nr;hum;temp;time;time_start;time_end;sensor_ID;round_nr
5406;66.8;24.6;2021-08-13 13:45:49.445536;2021-08-13 13:45:40.308515;2021-08-13 13:45:50.319196;14;337
5407;66.8;24.6;2021-08-13 13:46:07.487323;2021-08-13 13:45:57.550028;2021-08-13 13:46:07.558721;15;337
5408;66.9;24.6;2021-08-13 13:46:25.533241;2021-08-13 13:46:16.189233;2021-08-13 13:46:26.198727;0;338
5409;67.1;24.6;2021-08-13 13:46:45.581963;2021-08-13 13:46:36.458559;2021-08-13 13:46:46.466668;1;338
5410;67.1;24.6;2021-08-13 13:47:03.628038;2021-08-13 13:46:53.817075;2021-08-13 13:47:03.826766;2;338
5411;65.8;24.6;2021-08-13 13:47:19.667064;2021-08-13 13:47:10.916216;2021-08-13 13:47:20.926651;3;338
5412;66.0;24.6;2021-08-13 13:47:35.705783;2021-08-13 13:47:27.150183;2021-08-13 13:47:37.158653;4;338
5413;66.5;24.6;2021-08-13 13:47:55.750789;2021-08-13 13:47:46.176366;2021-08-13 13:47:56.186726;5;338
5414;66.6;24.5;2021-08-13 13:48:13.796557;2021-08-13 13:48:04.573986;2021-08-13 13:48:14.584637;6;338
5415;66.8;24.6;2021-08-13 13:48:31.838248;2021-08-13 13:48:21.966059;2021-08-13 13:48:31.974825;7;338
5416;66.8;24.6;2021-08-13 13:48:47.877276;2021-08-13 13:48:38.304148;2021-08-13 13:48:48.314678;8;338
5417;66.9;24.6;2021-08-13 13:49:03.916271;2021-08-13 13:48:55.158901;2021-08-13 13:49:05.169466;9;338
5418;66.9;24.6;2021-08-13 13:49:19.955290;2021-08-13 13:49:10.760970;2021-08-13 13:49:20.770831;10;338
5419;66.9;24.6;2021-08-13 13:49:35.994295;2021-08-13 13:49:26.341730;2021-08-13 13:49:36.352453;11;338
5420;66.9;24.6;2021-08-13 13:49:54.040130;2021-08-13 13:49:44.389115;2021-08-13 13:49:54.398989;12;338
5421;66.8;24.6;2021-08-13 13:50:10.079107;2021-08-13 13:50:00.258255;2021-08-13 13:50:10.266710;13;338
5422;66.7;24.6;2021-08-13 13:50:28.121270;2021-08-13 13:50:18.173526;2021-08-13 13:50:28.184086;14;338
5423;66.7;24.6;2021-08-13 13:50:44.160161;2021-08-13 13:50:35.249580;2021-08-13 13:50:45.258680;15;338
5424;66.7;24.6;2021-08-13 13:51:04.208847;2021-08-13 13:50:54.436115;2021-08-13 13:51:04.442698;0;339
5425;67.0;24.6;2021-08-13 13:51:24.257502;2021-08-13 13:51:15.459873;2021-08-13 13:51:25.470701;1;339
5426;67.0;24.6;2021-08-13 13:51:40.296436;2021-08-13 13:51:32.118145;2021-08-13 13:51:42.126711;2;339
5427;66.2;24.6;2021-08-13 13:51:58.342292;2021-08-13 13:51:49.077793;2021-08-13 13:51:59.086698;3;339
5428;66.3;24.6;2021-08-13 13:52:14.381303;2021-08-13 13:52:04.985773;2021-08-13 13:52:14.994739;4;339
5429;66.4;24.6;2021-08-13 13:52:32.423155;2021-08-13 13:52:22.700352;2021-08-13 13:52:32.710727;5;339
5430;66.8;24.6;2021-08-13 13:52:50.469100;2021-08-13 13:52:41.377713;2021-08-13 13:52:51.386710;6;339
5431;66.8;24.6;2021-08-13 13:53:08.510831;2021-08-13 13:52:58.644729;2021-08-13 13:53:08.654878;7;339
5432;66.7;24.6;2021-08-13 13:53:24.549825;2021-08-13 13:53:15.289110;2021-08-13 13:53:25.298704;8;339
5433;66.7;24.6;2021-08-13 13:53:40.588911;2021-08-13 13:53:32.470031;2021-08-13 13:53:42.480628;9;339
5434;66.8;24.6;2021-08-13 13:53:56.627845;2021-08-13 13:53:48.574675;2021-08-13 13:53:58.582684;10;339
5435;66.8;24.6;2021-08-13 13:54:12.666794;2021-08-13 13:54:03.872526;2021-08-13 13:54:13.882761;11;339
5436;66.8;24.6;2021-08-13 13:54:30.708769;2021-08-13 13:54:21.717215;2021-08-13 13:54:31.726705;12;339
5437;66.7;24.6;2021-08-13 13:54:46.747669;2021-08-13 13:54:37.366588;2021-08-13 13:54:47.370821;13;339
5438;66.6;24.6;2021-08-13 13:55:04.793506;2021-08-13 13:54:55.186263;2021-08-13 13:55:05.189963;14;339
5439;66.6;24.6;2021-08-13 13:55:20.828682;2021-08-13 13:55:12.456048;2021-08-13 13:55:22.458711;15;339
5440;66.7;24.6;2021-08-13 13:55:40.877214;2021-08-13 13:55:31.581669;2021-08-13 13:55:41.590746;0;340
5441;66.9;24.6;2021-08-13 13:56:06.942611;2021-08-13 13:55:58.902058;2021-08-13 13:56:08.910702;1;340
5442;65.7;24.4;2021-08-13 13:56:24.984700;2021-08-13 13:56:16.143690;2021-08-13 13:56:26.150835;2;340
5443;65.6;24.6;2021-08-13 13:56:41.023524;2021-08-13 13:56:32.597905;2021-08-13 13:56:42.606715;3;340
5444;66.2;24.6;2021-08-13 13:56:59.065277;2021-08-13 13:56:50.972267;2021-08-13 13:57:00.974636;4;340
5445;66.5;24.6;2021-08-13 13:57:19.114017;2021-08-13 13:57:09.439659;2021-08-13 13:57:19.446711;5;340
5446;66.5;24.6;2021-08-13 13:57:35.152935;2021-08-13 13:57:26.802144;2021-08-13 13:57:36.810693;6;340
5447;66.8;24.7;2021-08-13 13:57:53.194818;2021-08-13 13:57:43.864212;2021-08-13 13:57:53.874863;7;340
5448;66.6;24.6;2021-08-13 13:58:09.233947;2021-08-13 13:58:00.204224;2021-08-13 13:58:10.214701;8;340
5449;66.6;24.6;2021-08-13 13:58:25.272801;2021-08-13 13:58:16.017542;2021-08-13 13:58:26.027089;9;340
5450;66.6;24.7;2021-08-13 13:58:41.311793;2021-08-13 13:58:31.426581;2021-08-13 13:58:41.434677;10;340
5451;66.6;24.7;2021-08-13 13:58:59.357661;2021-08-13 13:58:49.651797;2021-08-13 13:58:59.658710;11;340
5452;66.4;24.7;2021-08-13 13:59:15.396624;2021-08-13 13:59:05.723157;2021-08-13 13:59:15.730716;12;340
5453;66.4;24.7;2021-08-13 13:59:31.435607;2021-08-13 13:59:23.274478;2021-08-13 13:59:33.285491;13;340
5454;66.4;24.7;2021-08-13 13:59:49.477591;2021-08-13 13:59:40.463409;2021-08-13 13:59:50.470703;14;340
5455;66.4;24.7;2021-08-13 14:00:09.526168;2021-08-13 13:59:59.665474;2021-08-13 14:00:09.674674;15;340
5456;66.7;24.6;2021-08-13 14:00:29.575130;2021-08-13 14:00:20.895529;2021-08-13 14:00:30.906111;0;341
5457;66.8;24.6;2021-08-13 14:00:47.616819;2021-08-13 14:00:38.850066;2021-08-13 14:00:48.858697;1;341
5458;65.6;24.6;2021-08-13 14:01:05.662598;2021-08-13 14:00:56.248575;2021-08-13 14:01:06.259197;2;341
5459;65.7;24.6;2021-08-13 14:01:21.697759;2021-08-13 14:01:13.559887;2021-08-13 14:01:23.566805;3;341
5460;65.5;24.6;2021-08-13 14:01:39.743461;2021-08-13 14:01:31.326327;2021-08-13 14:01:41.334700;4;341
5461;66.0;24.7;2021-08-13 14:01:57.785365;2021-08-13 14:01:49.735983;2021-08-13 14:01:59.742711;5;341
5462;66.3;24.6;2021-08-13 14:02:15.827166;2021-08-13 14:02:07.197382;2021-08-13 14:02:17.206694;6;341
5463;66.6;24.7;2021-08-13 14:02:31.866109;2021-08-13 14:02:23.813529;2021-08-13 14:02:33.822740;7;341
5464;66.6;24.7;2021-08-13 14:02:49.912006;2021-08-13 14:02:40.558057;2021-08-13 14:02:50.566785;8;341
5465;66.5;24.7;2021-08-13 14:03:05.951033;2021-08-13 14:02:56.317827;2021-08-13 14:03:06.326664;9;341
5466;66.5;24.7;2021-08-13 14:03:21.990058;2021-08-13 14:03:12.229245;2021-08-13 14:03:22.238714;10;341
5467;66.5;24.7;2021-08-13 14:03:40.032050;2021-08-13 14:03:30.553953;2021-08-13 14:03:40.562653;11;341
5468;66.4;24.7;2021-08-13 14:03:56.070837;2021-08-13 14:03:46.444110;2021-08-13 14:03:56.454689;12;341
5469;66.2;24.7;2021-08-13 14:04:14.116602;2021-08-13 14:04:04.862569;2021-08-13 14:04:14.870678;13;341
5470;66.1;24.7;2021-08-13 14:04:32.158713;2021-08-13 14:04:22.597002;2021-08-13 14:04:32.606698;14;341
5471;66.3;24.7;2021-08-13 14:04:50.204420;2021-08-13 14:04:41.777238;2021-08-13 14:04:51.786682;15;341
5472;66.5;24.7;2021-08-13 14:05:12.256141;2021-08-13 14:05:03.270184;2021-08-13 14:05:13.280857;0;342
5473;66.1;24.6;2021-08-13 14:05:30.301792;2021-08-13 14:05:20.473874;2021-08-13 14:05:30.482657;1;342
5474;65.5;24.6;2021-08-13 14:05:46.341043;2021-08-13 14:05:37.728466;2021-08-13 14:05:47.738730;2;342
5475;65.5;24.6;2021-08-13 14:06:04.382683;2021-08-13 14:05:54.602323;2021-08-13 14:06:04.610727;3;342
5476;66.1;24.6;2021-08-13 14:06:22.424592;2021-08-13 14:06:13.307858;2021-08-13 14:06:23.314697;4;342
5477;66.2;24.7;2021-08-13 14:06:40.470606;2021-08-13 14:06:32.093201;2021-08-13 14:06:42.102666;5;342
5478;66.3;24.7;2021-08-13 14:06:58.516302;2021-08-13 14:06:49.624289;2021-08-13 14:06:59.634728;6;342
5479;66.3;24.7;2021-08-13 14:07:14.551321;2021-08-13 14:07:06.504875;2021-08-13 14:07:16.514677;7;342
5480;66.3;24.7;2021-08-13 14:07:32.597133;2021-08-13 14:07:24.426015;2021-08-13 14:07:34.434847;8;342
5481;66.3;24.7;2021-08-13 14:07:48.636144;2021-08-13 14:07:39.877480;2021-08-13 14:07:49.886730;9;342
5482;66.4;24.7;2021-08-13 14:08:04.675108;2021-08-13 14:07:55.733305;2021-08-13 14:08:05.742657;10;342
5483;66.3;24.7;2021-08-13 14:08:22.717059;2021-08-13 14:08:13.707864;2021-08-13 14:08:23.714694;11;342
5484;66.1;24.7;2021-08-13 14:08:38.756010;2021-08-13 14:08:29.730536;2021-08-13 14:08:39.740091;12;342
5485;66.1;24.7;2021-08-13 14:08:56.801896;2021-08-13 14:08:47.930863;2021-08-13 14:08:57.938679;13;342
5486;66.1;24.7;2021-08-13 14:09:14.843816;2021-08-13 14:09:05.710394;2021-08-13 14:09:15.721052;14;342
5487;66.2;24.7;2021-08-13 14:09:30.882683;2021-08-13 14:09:21.871139;2021-08-13 14:09:31.878724;15;342
5488;66.0;24.8;2021-08-13 14:09:50.931437;2021-08-13 14:09:41.386028;2021-08-13 14:09:51.394669;0;343
5489;66.1;24.8;2021-08-13 14:10:10.980159;2021-08-13 14:10:02.208479;2021-08-13 14:10:12.218757;1;343
5490;66.2;24.7;2021-08-13 14:10:29.022086;2021-08-13 14:10:20.076979;2021-08-13 14:10:30.086721;2;343
5491;65.4;24.7;2021-08-13 14:12:01.246184;2021-08-13 14:11:51.707549;2021-08-13 14:12:01.718702;3;343
5492;65.4;24.7;2021-08-13 14:12:17.285182;2021-08-13 14:12:08.016408;2021-08-13 14:12:18.027034;4;343
5493;65.5;24.7;2021-08-13 14:12:35.327196;2021-08-13 14:12:26.665873;2021-08-13 14:12:36.674705;5;343
5494;66.0;24.7;2021-08-13 14:12:55.375807;2021-08-13 14:12:45.698982;2021-08-13 14:12:55.706700;6;343
5495;66.1;24.7;2021-08-13 14:13:11.414792;2021-08-13 14:13:03.180430;2021-08-13 14:13:13.190650;7;343
5496;66.0;24.7;2021-08-13 14:13:29.460552;2021-08-13 14:13:20.197936;2021-08-13 14:13:30.206632;8;343
5497;66.1;24.8;2021-08-13 14:13:45.499584;2021-08-13 14:13:36.508603;2021-08-13 14:13:46.518668;9;343
5498;66.0;24.8;2021-08-13 14:14:01.538513;2021-08-13 14:13:52.813350;2021-08-13 14:14:02.822809;10;343
5499;66.0;24.8;2021-08-13 14:14:17.573711;2021-08-13 14:14:08.201991;2021-08-13 14:14:18.212580;11;343
5500;66.0;24.8;2021-08-13 14:14:35.619432;2021-08-13 14:14:26.659326;2021-08-13 14:14:36.662697;12;343
5501;66.1;24.8;2021-08-13 14:14:51.658384;2021-08-13 14:14:42.913773;2021-08-13 14:14:52.922698;13;343
5502;65.8;24.8;2021-08-13 14:15:11.703172;2021-08-13 14:15:01.782718;2021-08-13 14:15:11.793242;14;343
5503;65.7;24.8;2021-08-13 14:15:29.744950;2021-08-13 14:15:20.110815;2021-08-13 14:15:30.118620;15;343
5504;65.8;24.8;2021-08-13 14:15:47.790760;2021-08-13 14:15:39.705557;2021-08-13 14:15:49.716130;0;344
5505;66.0;24.8;2021-08-13 14:16:09.842403;2021-08-13 14:16:01.243893;2021-08-13 14:16:11.254743;1;344
5506;66.0;24.7;2021-08-13 14:16:27.884339;2021-08-13 14:16:18.839808;2021-08-13 14:16:28.846729;2;344
5507;65.3;24.7;2021-08-13 14:16:45.930063;2021-08-13 14:16:36.463422;2021-08-13 14:16:46.470704;3;344
5508;65.4;24.7;2021-08-13 14:17:01.965082;2021-08-13 14:16:53.409125;2021-08-13 14:17:03.418742;4;344
5509;65.9;24.7;2021-08-13 14:17:22.013818;2021-08-13 14:17:13.441167;2021-08-13 14:17:23.450708;5;344
5510;65.9;24.7;2021-08-13 14:17:42.062497;2021-08-13 14:17:32.443976;2021-08-13 14:17:42.450724;6;344
5511;65.9;24.8;2021-08-13 14:18:00.108359;2021-08-13 14:17:50.251081;2021-08-13 14:18:00.258735;7;344
5512;65.9;24.8;2021-08-13 14:18:16.143371;2021-08-13 14:18:08.061336;2021-08-13 14:18:18.070647;8;344
5513;65.9;24.8;2021-08-13 14:18:34.189141;2021-08-13 14:18:24.696558;2021-08-13 14:18:34.706696;9;344
5514;65.9;24.8;2021-08-13 14:18:50.228220;2021-08-13 14:18:40.506036;2021-08-13 14:18:50.516655;10;344
5515;65.9;24.8;2021-08-13 14:19:06.263134;2021-08-13 14:18:56.408551;2021-08-13 14:19:06.418722;11;344
5516;65.9;24.8;2021-08-13 14:19:24.309003;2021-08-13 14:19:14.744206;2021-08-13 14:19:24.754744;12;344
5517;65.8;24.8;2021-08-13 14:19:40.348001;2021-08-13 14:19:30.914978;2021-08-13 14:19:40.922682;13;344
5518;65.7;24.8;2021-08-13 14:19:58.389843;2021-08-13 14:19:49.017444;2021-08-13 14:19:59.028020;14;344
5519;65.8;24.8;2021-08-13 14:20:16.431692;2021-08-13 14:20:07.132391;2021-08-13 14:20:17.142727;15;344
5520;65.8;24.8;2021-08-13 14:20:36.480334;2021-08-13 14:20:26.589161;2021-08-13 14:20:36.600448;0;345
5521;65.8;24.8;2021-08-13 14:20:56.525137;2021-08-13 14:20:47.876355;2021-08-13 14:20:57.886697;1;345
5522;65.9;24.8;2021-08-13 14:21:14.570905;2021-08-13 14:21:05.289241;2021-08-13 14:21:15.298677;2;345
5523;65.3;24.7;2021-08-13 14:21:32.612756;2021-08-13 14:21:22.817759;2021-08-13 14:21:32.826648;3;345
5524;65.3;24.7;2021-08-13 14:21:48.651743;2021-08-13 14:21:39.557331;2021-08-13 14:21:49.566643;4;345
5525;65.7;24.8;2021-08-13 14:22:06.693562;2021-08-13 14:21:58.407809;2021-08-13 14:22:08.418499;5;345
5526;65.9;24.8;2021-08-13 14:22:26.742468;2021-08-13 14:22:17.518715;2021-08-13 14:22:27.526713;6;345
5527;66.0;24.8;2021-08-13 14:22:44.784102;2021-08-13 14:22:35.297334;2021-08-13 14:22:45.307894;7;345
5528;65.9;24.8;2021-08-13 14:23:00.823095;2021-08-13 14:22:52.450900;2021-08-13 14:23:02.461451;8;345
5529;65.9;24.8;2021-08-13 14:23:18.865199;2021-08-13 14:23:09.370402;2021-08-13 14:23:19.378762;9;345
5530;65.9;24.8;2021-08-13 14:23:34.903992;2021-08-13 14:23:25.215434;2021-08-13 14:23:35.225983;10;345
5531;65.9;24.8;2021-08-13 14:23:48.940051;2021-08-13 14:23:40.862704;2021-08-13 14:23:50.871545;11;345
5532;65.9;24.8;2021-08-13 14:24:08.984769;2021-08-13 14:23:58.998947;2021-08-13 14:24:09.006706;12;345
5533;65.8;24.8;2021-08-13 14:24:25.023745;2021-08-13 14:24:15.151883;2021-08-13 14:24:25.162782;13;345
5534;65.7;24.8;2021-08-13 14:24:43.065568;2021-08-13 14:24:33.489216;2021-08-13 14:24:43.498708;14;345
5535;65.7;24.8;2021-08-13 14:25:01.107375;2021-08-13 14:24:51.214336;2021-08-13 14:25:01.222716;15;345
5536;65.7;24.8;2021-08-13 14:25:19.153297;2021-08-13 14:25:10.566741;2021-08-13 14:25:20.577272;0;346
5537;65.8;24.8;2021-08-13 14:25:41.204902;2021-08-13 14:25:31.811724;2021-08-13 14:25:41.818719;1;346
5538;65.7;24.7;2021-08-13 14:25:59.246645;2021-08-13 14:25:49.394939;2021-08-13 14:25:59.400480;2;346
5539;65.7;24.8;2021-08-13 14:26:15.285670;2021-08-13 14:26:06.373508;2021-08-13 14:26:16.382698;3;346
5540;65.6;24.8;2021-08-13 14:26:31.320601;2021-08-13 14:26:22.996405;2021-08-13 14:26:33.006741;4;346
5541;65.7;24.8;2021-08-13 14:26:51.369281;2021-08-13 14:26:41.460017;2021-08-13 14:26:51.466735;5;346
5542;65.7;24.7;2021-08-13 14:27:09.411156;2021-08-13 14:27:00.046835;2021-08-13 14:27:10.054661;6;346
5543;65.8;24.8;2021-08-13 14:27:27.456976;2021-08-13 14:27:18.068637;2021-08-13 14:27:28.078697;7;346
5544;65.7;24.8;2021-08-13 14:27:45.498896;2021-08-13 14:27:35.564138;2021-08-13 14:27:45.574783;8;346
5545;65.7;24.8;2021-08-13 14:28:01.537721;2021-08-13 14:27:52.538605;2021-08-13 14:28:02.549154;9;346
5546;65.8;24.8;2021-08-13 14:28:17.573000;2021-08-13 14:28:08.705103;2021-08-13 14:28:18.714874;10;346
5547;65.7;24.8;2021-08-13 14:28:33.611759;2021-08-13 14:28:24.593357;2021-08-13 14:28:34.602775;11;346
5548;65.8;24.8;2021-08-13 14:28:51.653539;2021-08-13 14:28:43.197275;2021-08-13 14:28:53.208050;12;346
5549;65.8;24.8;2021-08-13 14:29:07.692516;2021-08-13 14:28:59.297825;2021-08-13 14:29:09.306758;13;346
5550;65.7;24.8;2021-08-13 14:29:25.734349;2021-08-13 14:29:17.228862;2021-08-13 14:29:27.230707;14;346
5551;65.7;24.8;2021-08-13 14:29:43.776214;2021-08-13 14:29:35.015784;2021-08-13 14:29:45.026714;15;346
5552;65.5;24.9;2021-08-13 14:40:27.301728;2021-08-13 14:40:18.941819;2021-08-13 14:40:28.950709;0;347
5553;65.5;24.9;2021-08-13 14:40:49.353335;2021-08-13 14:40:40.544531;2021-08-13 14:40:50.554697;1;347
5554;65.5;24.8;2021-08-13 14:41:07.395228;2021-08-13 14:40:58.746579;2021-08-13 14:41:08.757793;2;347
5555;64.9;24.8;2021-08-13 14:41:25.440996;2021-08-13 14:41:16.642569;2021-08-13 14:41:26.650777;3;347
5556;65.1;24.8;2021-08-13 14:41:43.483018;2021-08-13 14:41:33.880416;2021-08-13 14:41:43.890711;4;347
5557;65.3;24.8;2021-08-13 14:42:01.524690;2021-08-13 14:41:52.412521;2021-08-13 14:42:02.422700;5;347
5558;65.5;24.9;2021-08-13 14:42:21.573583;2021-08-13 14:42:11.793323;2021-08-13 14:42:21.802704;6;347
5559;65.5;24.9;2021-08-13 14:42:39.615352;2021-08-13 14:42:30.128219;2021-08-13 14:42:40.138739;7;347
5560;65.3;24.9;2021-08-13 14:42:57.657120;2021-08-13 14:42:48.081100;2021-08-13 14:42:58.090742;8;347
5561;65.3;24.9;2021-08-13 14:43:13.696381;2021-08-13 14:43:05.488591;2021-08-13 14:43:15.499534;9;347
5562;65.3;24.9;2021-08-13 14:43:31.738138;2021-08-13 14:43:22.058761;2021-08-13 14:43:32.066658;10;347
5563;65.4;24.9;2021-08-13 14:43:47.776964;2021-08-13 14:43:38.199109;2021-08-13 14:43:48.206732;11;347
5564;65.4;24.9;2021-08-13 14:44:05.822804;2021-08-13 14:43:56.857969;2021-08-13 14:44:06.866703;12;347
5565;65.5;24.9;2021-08-13 14:44:21.861739;2021-08-13 14:44:12.780479;2021-08-13 14:44:22.790642;13;347
5566;65.2;24.9;2021-08-13 14:44:39.903616;2021-08-13 14:44:30.515325;2021-08-13 14:44:40.522740;14;347
5567;65.3;24.9;2021-08-13 14:44:57.945588;2021-08-13 14:44:49.757177;2021-08-13 14:44:59.767744;15;347
5568;65.2;24.9;2021-08-13 14:45:17.994190;2021-08-13 14:45:09.679475;2021-08-13 14:45:19.689904;0;348
5569;65.3;24.9;2021-08-13 14:45:42.052610;2021-08-13 14:45:32.359422;2021-08-13 14:45:42.370021;1;348
5570;64.7;24.8;2021-08-13 14:46:00.094517;2021-08-13 14:45:50.591772;2021-08-13 14:46:00.602954;2;348
5571;63.7;24.9;2021-08-13 14:46:18.136494;2021-08-13 14:46:08.854927;2021-08-13 14:46:18.865727;3;348
5572;64.0;24.9;2021-08-13 14:46:34.175463;2021-08-13 14:46:25.948253;2021-08-13 14:46:35.958785;4;348
5573;64.5;24.9;2021-08-13 14:46:54.224117;2021-08-13 14:46:45.629874;2021-08-13 14:46:55.638713;5;348
5574;65.2;24.9;2021-08-13 14:47:14.272765;2021-08-13 14:47:05.177012;2021-08-13 14:47:15.186672;6;348
5575;65.2;24.9;2021-08-13 14:47:32.314874;2021-08-13 14:47:23.300945;2021-08-13 14:47:33.312410;7;348
5576;65.2;24.9;2021-08-13 14:47:50.360456;2021-08-13 14:47:40.720201;2021-08-13 14:47:50.730749;8;348
5577;65.1;24.9;2021-08-13 14:48:06.399472;2021-08-13 14:47:57.295919;2021-08-13 14:48:07.306756;9;348
5578;65.2;24.9;2021-08-13 14:48:22.434377;2021-08-13 14:48:13.834471;2021-08-13 14:48:23.842705;10;348
5579;65.2;24.9;2021-08-13 14:48:38.473500;2021-08-13 14:48:29.860461;2021-08-13 14:48:39.870737;11;348
5580;65.2;24.9;2021-08-13 14:48:56.519361;2021-08-13 14:48:48.353111;2021-08-13 14:48:58.362810;12;348
5581;65.1;24.9;2021-08-13 14:49:14.561209;2021-08-13 14:49:04.941037;2021-08-13 14:49:14.950731;13;348
5582;64.9;24.9;2021-08-13 14:49:32.603148;2021-08-13 14:49:23.254266;2021-08-13 14:49:33.262690;14;348
5583;64.8;24.9;2021-08-13 14:49:50.644822;2021-08-13 14:49:41.727154;2021-08-13 14:49:51.734698;15;348
5584;65.0;24.9;2021-08-13 14:50:10.693593;2021-08-13 14:50:01.815264;2021-08-13 14:50:11.824086;0;349
5585;65.2;25.0;2021-08-13 14:50:32.745210;2021-08-13 14:50:24.436234;2021-08-13 14:50:34.439877;1;349
5586;64.9;24.9;2021-08-13 14:50:52.793773;2021-08-13 14:50:42.956093;2021-08-13 14:50:52.966702;2;349
5587;64.2;24.9;2021-08-13 14:51:08.832825;2021-08-13 14:51:00.815640;2021-08-13 14:51:10.822705;3;349
5588;64.3;24.9;2021-08-13 14:51:26.878623;2021-08-13 14:51:17.862911;2021-08-13 14:51:27.870775;4;349
5589;64.7;24.9;2021-08-13 14:51:44.920513;2021-08-13 14:51:36.365569;2021-08-13 14:51:46.374680;5;349
5590;65.0;24.9;2021-08-13 14:52:04.965301;2021-08-13 14:51:56.594351;2021-08-13 14:52:06.602744;6;349
5591;65.0;24.9;2021-08-13 14:52:23.011017;2021-08-13 14:52:14.735952;2021-08-13 14:52:24.742653;7;349
5592;65.1;24.9;2021-08-13 14:52:41.053162;2021-08-13 14:52:32.652638;2021-08-13 14:52:42.662746;8;349
5593;65.0;24.9;2021-08-13 14:52:59.094827;2021-08-13 14:52:50.072179;2021-08-13 14:53:00.082799;9;349
5594;65.0;24.9;2021-08-13 14:53:15.133740;2021-08-13 14:53:05.784535;2021-08-13 14:53:15.794704;10;349
5595;65.0;24.9;2021-08-13 14:53:31.172778;2021-08-13 14:53:21.928877;2021-08-13 14:53:31.938691;11;349
5596;65.0;24.9;2021-08-13 14:53:49.214699;2021-08-13 14:53:41.037948;2021-08-13 14:53:51.046714;12;349
5597;65.0;25.0;2021-08-13 14:54:09.263353;2021-08-13 14:53:59.467641;2021-08-13 14:54:09.474719;13;349
5598;64.8;25.0;2021-08-13 14:54:27.305169;2021-08-13 14:54:17.731133;2021-08-13 14:54:27.738640;14;349
5599;64.8;25.0;2021-08-13 14:54:45.346943;2021-08-13 14:54:35.949000;2021-08-13 14:54:45.960287;15;349
5600;64.8;25.0;2021-08-13 14:55:05.395641;2021-08-13 14:54:56.160012;2021-08-13 14:55:06.170652;0;350
5601;65.0;25.0;2021-08-13 14:55:29.450105;2021-08-13 14:55:19.600272;2021-08-13 14:55:29.610713;1;350
5602;64.9;24.9;2021-08-13 14:55:47.492148;2021-08-13 14:55:38.111242;2021-08-13 14:55:48.118657;2;350
5603;63.7;24.9;2021-08-13 14:56:05.537971;2021-08-13 14:55:55.987724;2021-08-13 14:56:05.994712;3;350
5604;63.9;24.9;2021-08-13 14:56:21.576865;2021-08-13 14:56:13.159642;2021-08-13 14:56:23.166709;4;350
5605;64.4;24.9;2021-08-13 14:56:41.625520;2021-08-13 14:56:32.528644;2021-08-13 14:56:42.538797;5;350
5606;64.8;24.9;2021-08-13 14:57:01.674197;2021-08-13 14:56:51.923436;2021-08-13 14:57:01.934606;6;350
5607;65.0;24.9;2021-08-13 14:57:19.716071;2021-08-13 14:57:10.181185;2021-08-13 14:57:20.190700;7;350
5608;65.0;24.9;2021-08-13 14:57:37.757894;2021-08-13 14:57:28.539001;2021-08-13 14:57:38.546698;8;350
5609;64.9;25.0;2021-08-13 14:57:55.799885;2021-08-13 14:57:46.097570;2021-08-13 14:57:56.106654;9;350
5610;64.9;24.9;2021-08-13 14:58:11.838707;2021-08-13 14:58:02.251718;2021-08-13 14:58:12.262731;10;350
5611;64.9;25.0;2021-08-13 14:58:27.877801;2021-08-13 14:58:18.859514;2021-08-13 14:58:28.866713;11;350
5612;64.9;25.0;2021-08-13 14:58:45.919630;2021-08-13 14:58:37.863406;2021-08-13 14:58:47.873999;12;350
5613;65.0;25.0;2021-08-13 14:59:03.961360;2021-08-13 14:58:54.851578;2021-08-13 14:59:04.858645;13;350
5614;64.9;25.0;2021-08-13 14:59:22.007218;2021-08-13 14:59:13.965059;2021-08-13 14:59:23.974759;14;350
5615;64.8;25.0;2021-08-13 14:59:42.051946;2021-08-13 14:59:32.530981;2021-08-13 14:59:42.538766;15;350
5616;64.8;24.9;2021-08-13 15:00:02.100713;2021-08-13 14:59:52.485658;2021-08-13 15:00:02.496228;0;351
5617;65.0;24.9;2021-08-13 15:00:26.159153;2021-08-13 15:00:16.301886;2021-08-13 15:00:26.310712;1;351
5618;65.0;24.9;2021-08-13 15:00:44.200909;2021-08-13 15:00:35.567365;2021-08-13 15:00:45.574668;2;351
5619;64.2;24.9;2021-08-13 15:01:02.242728;2021-08-13 15:00:53.593852;2021-08-13 15:01:03.602704;3;351
5620;64.4;24.9;2021-08-13 15:01:20.288557;2021-08-13 15:01:10.851939;2021-08-13 15:01:20.858733;4;351
5621;64.6;24.9;2021-08-13 15:01:40.333347;2021-08-13 15:01:30.476577;2021-08-13 15:01:40.486661;5;351
5622;64.8;24.9;2021-08-13 15:02:00.382084;2021-08-13 15:01:50.505288;2021-08-13 15:02:00.514738;6;351
5623;64.8;24.9;2021-08-13 15:02:18.423869;2021-08-13 15:02:08.454893;2021-08-13 15:02:18.462710;7;351
5624;64.9;25.0;2021-08-13 15:02:34.462763;2021-08-13 15:02:26.104806;2021-08-13 15:02:36.114677;8;351
5625;64.8;24.9;2021-08-13 15:02:52.504704;2021-08-13 15:02:43.464909;2021-08-13 15:02:53.474743;9;351
5626;64.9;25.0;2021-08-13 15:03:08.543644;2021-08-13 15:03:00.044699;2021-08-13 15:03:10.054694;10;351
